Id,Title,Field_common_malay_title,Field_common_mandarin_title,Body,Field_common_malay_description,Field_common_mandarin_descriptio,Brand,Duty Free,Field_product_image,Category,Sub Category,Image,Field_new_arrival,Field_original_price,Field_old_price,Field_product_offer,Product Code,Field_best_seller,Field_promotions,Level,Field_created_date,Field_updated_date,Field_products_published,Field_promotion_title,Field_malay_promotion_title,Field_mandarin_promotion_title,Status,Created At,Updated At,Field_airport,Field_store_location,Field_product_terms_conditions,Field_malay_terms_and_conditions,Field_mandarin_terms_and_conditi
531,24/7 EDP 50ML,,,"<p>DKNY 24/7 is a new fragrance introduced by DKNY in collaboration with Inter Parfums Inc. This woody floral scent is designed to capture the energy and vibrancy of New York City. The fragrance features top notes of pink pepper, rhubarb, and Firmenish captive Quincester (crisp green sour quince scent), heart notes of rose centifolia, tuberose, and jasmine sambac, and base notes of upcycled cedarwood, sandalwood, musk, and Ambrox super.</p>
",,,DKNY,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/DKF95045.png,No,374,,,10220537,No,No,,,,,,,,True,2025-03-05 14:03:54,2025-05-29 09:05:19,"klia1, klia2, kota kinabalu, penang","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
530,24/7 EDP 100ML,,,"<p>DKNY 24/7 is a new fragrance introduced by DKNY in collaboration with Inter Parfums Inc. This woody floral scent is designed to capture the energy and vibrancy of New York City. The fragrance features top notes of pink pepper, rhubarb, and Firmenish captive Quincester (crisp green sour quince scent), heart notes of rose centifolia, tuberose, and jasmine sambac, and base notes of upcycled cedarwood, sandalwood, musk, and Ambrox super.</p>
",,,DKNY,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/DKF95044.png,No,464,,,10220538,No,No,,,,,,,,True,2025-03-05 14:03:51,2025-05-29 09:05:06,"klia1, klia2, kota kinabalu, penang","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
529,BE DELICIOUS ORCHARD STREET EDP 50ML,,,"<p>Experience the vibrant energy of New York's Lower East Side with DKNY's Be Delicious Orchard Street Eau de Parfum, a lively fruity-floral fragrance inspired by the dynamic urban landscape.</p>
<p>Radiating with vitality, the scent opens with the crispness of pink lady apple mingled with the zesty sparkle of pink grapefruit, creating a stimulating and refreshing burst. The heart reveals a blend of elegant jasmine and velvety orris, contrasting with the lush sweetness of black raspberry and the tang of pomegranate, embodying the multifaceted allure of femininity. The base notes of cedarwood and leather add a rich, textured depth that mirrors the intricate layers of New York City.</p>
",,,DKNY,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/DKF95042.png,No,374,,,10218509,No,No,,,,,,,,True,2025-03-05 14:03:53,2025-05-29 09:05:50,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
528,BE DELICIOUS ORCHARD STREET EDP 100ML,,,"<p>Experience the vibrant energy of New York's Lower East Side with DKNY's Be Delicious Orchard Street Eau de Parfum, a lively fruity-floral fragrance inspired by the dynamic urban landscape.</p>
<p>Radiating with vitality, the scent opens with the crispness of pink lady apple mingled with the zesty sparkle of pink grapefruit, creating a stimulating and refreshing burst. The heart reveals a blend of elegant jasmine and velvety orris, contrasting with the lush sweetness of black raspberry and the tang of pomegranate, embodying the multifaceted allure of femininity. The base notes of cedarwood and leather add a rich, textured depth that mirrors the intricate layers of New York City.</p>
",,,DKNY,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/DKF95041.png,No,464,,,10218507,No,No,,,,,,,,True,2025-03-05 14:03:03,2025-05-29 09:05:52,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
527,FIERCE MEN COLOGNE 100ML,,,"<p>The same unmistakable fragrance - now in a bottle that’s more iconic than ever. One of the most sought-after scents in the world, Fierce features a blend of marine breeze, sandalwood and sensual musk wood notes, for a fragrance that’s truly iconic.</p>
",,,ALFRED DUNHILL,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/ANF16958.png,No,395,,,10218507,No,No,,,,,,,,True,2025-03-05 14:03:54,2025-07-30 01:07:24,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
526,FIERCE MEN COLOGNE 50ML,,,"<p>The same unmistakable fragrance - now in a bottle that’s more iconic than ever. One of the most sought-after scents in the world, Fierce features a blend of marine breeze, sandalwood and sensual musk wood notes, for a fragrance that’s truly iconic.</p>
",,,,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/ANF16957.png,No,270,,,10218506,No,No,,,,,,,,True,2025-03-05 14:03:34,2025-05-29 09:05:08,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
525,SIGNORINA UNICA EDP 100ML,,,"<p>A natural and luxurious woody gourmand blend that envelops all senses with floral notes and charming Italian accents. The new Eau de Parfum, created in collaboration with Robertet's Jérôme Épinette, opens with sparkling citrus notes and fresh and crisp marine accords from the Italian Riviera. At the heart of the fragrance, the delicate nuances of white azalea intertwine with the delicious taste of Italian tiramisu, creating an iconic floral-gourmand combination that exudes sophistication and luxury.</p>
",,,SALVATORE FERRAGAMO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/FGFJFE18352A.png,No,590,,,10218898,No,No,,,,,,,,True,2025-03-05 14:03:10,2025-05-29 09:05:17,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
524,SIGNORINA UNICA EDP 50ML,,,"<p>A natural and luxurious woody gourmand blend that envelops all senses with floral notes and charming Italian accents. The new Eau de Parfum, created in collaboration with Robertet's Jérôme Épinette, opens with sparkling citrus notes and fresh and crisp marine accords from the Italian Riviera. At the heart of the fragrance, the delicate nuances of white azalea intertwine with the delicious taste of Italian tiramisu, creating an iconic floral-gourmand combination that exudes sophistication and luxury.</p>
",,,SALVATORE FERRAGAMO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/FGFJFE18312A.png,No,428,,,10218897,No,No,,,,,,,,True,2025-03-05 14:03:38,2025-05-29 09:05:05,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
523,SIGNORINA UNICA EDP 30ML,,,"<p>A natural and luxurious woody gourmand blend that envelops all senses with floral notes and charming Italian accents. The new Eau de Parfum, created in collaboration with Robertet's Jérôme Épinette, opens with sparkling citrus notes and fresh and crisp marine accords from the Italian Riviera. At the heart of the fragrance, the delicate nuances of white azalea intertwine with the delicious taste of Italian tiramisu, creating an iconic floral-gourmand combination that exudes sophistication and luxury.</p>
",,,SALVATORE FERRAGAMO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/FGFJFE18302A.png,No,297,,,10224083,No,No,,,,,,,,True,2025-03-05 14:03:55,2025-05-29 09:05:12,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
522,RED LEATHER EDP 100ML,,,"<p>Ferragamo Red Leather is a sensual EDP telling the story of a man who explores his own desires and embraces his authenticity with ease.</p>
<p>This fragrance is a sensual Citrus Aromatic Leather eau de parfum. Inspired by the most powerful color, it expresses engagement, Italian easiness and sensuality.</p>
<p>This EDP opens with the freshness of natural Ginger adding vibrancy to Italian Bergamot and Mandarin Pulp. At the heart, we find the inherent strength of Jasmine Absolute, Orris and Rosemary. Sustainable Vetiver and Sandalwood anchor the base in a sensual blend of masculine woods. A Soft Leather accord completes this powerful creation.</p>
",,,SALVATORE FERRAGAMO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/FGFJFE21406A-1.png,No,517,,,10217560,No,No,,,,,,,,True,2025-03-05 14:03:08,2025-05-29 09:05:47,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes and Cosmetics, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
521,RED LEATHER EDP 50ML,,,"<p>Ferragamo Red Leather is a sensual EDP telling the story of a man who explores his own desires and embraces his authenticity with ease.</p>
<p>This fragrance is a sensual Citrus Aromatic Leather eau de parfum. Inspired by the most powerful color, it expresses engagement, Italian easiness and sensuality.</p>
<p>This EDP opens with the freshness of natural Ginger adding vibrancy to Italian Bergamot and Mandarin Pulp. At the heart, we find the inherent strength of Jasmine Absolute, Orris and Rosemary. Sustainable Vetiver and Sandalwood anchor the base in a sensual blend of masculine woods. A Soft Leather accord completes this powerful creation.</p>
",,,SALVATORE FERRAGAMO,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2025-03/FGFJFE21404A-1.png,No,365,,,10217559,No,No,,,,,,,,True,2025-03-05 14:03:30,2025-05-29 09:05:05,"klia1, klia2, penang, kota kinabalu","Perfumes and Cosmetics, Perfumes &amp; Cosmetics, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, DUTY FREE INTERNATIONAL DEPARTURE, Perfumes &amp; Cosmetics, Perfumes &amp; Cosmetics",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
